-29,-12,32
-28,-14,36
-31,-14,35
-33,-13,34
-30,-15,35
-26,-13,34
-23,-10,32
-23,-12,34
-22,-12,35
-22,-12,37
-23,-10,39
-25,-10,37
-23,-11,38
-21,-9,37
-21,-4,36
-19,-6,37
-20,-7,38
-20,-4,38
-18,-3,38
-14,-3,39
-14,-2,38
-11,-1,36
-9,2,35
-8,1,36
-7,0,37
-7,3,36
-5,3,38
-4,2,38
-2,2,38
-2,4,38
-1,1,41
2,3,39
5,7,37
5,6,38
6,2,40
10,4,39
8,8,36
8,4,39
12,3,39
14,5,40
15,2,45
16,6,43
22,8,39
17,11,37
14,9,37
18,6,37
19,13,34
18,15,34
22,15,34
26,15,35
20,11,36
15,6,37
17,12,34
13,17,31
10,9,37
11,11,36
17,13,36
17,11,37
17,16,33
18,12,30
15,15,25
6,12,26
5,14,25
8,16,25
5,14,24
5,21,18
0,24,18
6,19,19
7,24,18
6,21,20
8,10,22
18,5,30
17,10,27
10,11,26
16,2,35
19,2,35
11,4,29
8,7,30
1,8,25
6,2,29
5,18,29
6,15,24
14,2,34
-5,16,35
-6,2,36
-2,-3,47
-13,6,46
-34,-4,50
-32,-18,59
-42,-7,51
-54,9,38
-47,11,28
-26,8,24
-21,6,21
-30,8,17
-34,4,19
-28,4,20
-32,9,15
-43,7,16
-37,-4,21
-42,-2,25
-57,0,32
-70,0,37
-62,4,41
-62,6,41
-55,5,44
-52,4,45
-48,5,43
-47,3,45
-46,8,38
-39,4,40
-44,13,34
-40,16,36
-38,7,37
-27,3,39
-20,2,43
-24,3,46
-27,-4,46
-20,-6,44
-13,-3,44
-10,8,48
-15,5,59
-9,-13,66
2,-29,60
15,-36,47
34,-34,18
37,-36,-12
4,-2,-51
-78,2,-49
-69,-13,22
-6,78,9
10,91,16
32,16,5
42,-40,13
18,-19,27
27,-19,26
5,-31,34
1,0,33
6,7,27
2,-6,27
9,-5,31
4,11,37
-2,-9,31
8,-16,32
4,1,31
-3,-4,29
3,-8,32
2,1,35
-1,-1,24
-8,-9,30
3,-10,38
1,-2,26
-18,-11,34
-6,-11,41
6,-2,31
-18,-7,31
4,-16,42
-2,-7,37
-31,-2,38
-18,-9,47
-20,3,41
-34,7,45
-37,1,49
-36,11,48
-33,7,45
-29,0,44
-35,3,45
-36,12,43
-36,11,41
-32,7,41
-32,9,41
-39,14,43
-38,14,45
-36,9,46
-35,5,45
-34,4,48
-32,5,55
-45,9,64
-49,7,75
-45,1,79
-37,4,70
-36,2,58
-26,4,62
-7,0,54
-4,-6,40
-4,5,40
12,13,41
28,-3,28
38,-27,13
28,-35,-7
7,-17,-26
-18,9,-30
-38,10,-17
1,-30,-2
-28,11,20
-6,78,25
13,59,11
19,-5,19
17,-22,23
13,-11,26
9,3,24
11,-6,26
5,-16,23
20,-3,21
5,-1,26
-16,-16,35
5,-22,32
21,-10,19
20,6,20
10,10,24
9,-2,24
5,-1,18
7,-1,33
5,-6,33
-3,-8,31
-2,-10,42
4,-11,43
0,-14,40
-9,-21,43
-2,-9,44
-32,10,42
-59,25,37
-44,18,34
-35,16,31
-45,27,28
-55,28,32
-59,17,38
-59,18,39
-58,19,38
-49,16,36
-50,15,32
-46,18,29
-42,19,25
-37,16,21
-35,13,19
-32,13,18
-34,17,18
-34,16,17
-34,14,18
-34,16,19
-35,18,19
-35,16,19
-32,15,20
-33,16,21
-32,16,20
-34,16,21
-34,17,22
-35,15,22
-34,14,22
-33,15,22
-33,16,21
-32,11,21
-33,14,21
-35,16,21
-34,15,21
-32,15,20
-33,15,21
-33,18,20
-35,15,22
-32,15,22
-32,18,22
-33,13,22
-33,13,22
-34,16,22
-35,16,22
-34,14,22
-33,14,21
-34,17,20
-35,16,21
-34,16,21
-35,15,22
-33,16,21
-34,15,21
-35,16,20
-35,17,21
-33,15,21
-35,17,21
-34,17,20
-33,15,20
-37,19,20
-37,18,23
-32,16,21
-31,14,21
-32,11,21
-34,13,22
-34,15,22
-34,15,21
-34,14,21
-35,18,21
-35,17,21
-32,13,22
-33,13,22
-34,15,23
-33,14,22
-34,13,22
-32,13,22
-33,13,21
-34,15,22
-34,14,22
-35,13,23
-34,15,22
-34,15,22
-35,13,22
-36,13,22
-34,12,23
-34,10,23
-33,12,22
-35,12,22
-34,12,21
-34,12,22
-34,11,22
-33,11,22
-34,12,21
-36,12,24
-37,12,24
-37,10,26
-43,11,30
-46,15,35
-52,15,43
-53,15,53
-55,18,62
-64,18,64
-60,4,65
-52,6,57
-42,10,45
-25,10,32
-12,6,26
start
-11,0,38
-8,10,62
-9,23,80
7,-18,61
-7,-51,57
-5,-58,25
-19,-20,-21
-34,-4,-86
-100,-41,-73
-128,-1,23
-7,127,-23
65,43,-66
58,-95,-21
65,-77,23
30,16,13
end
27,1,21
-2,12,18
6,19,2
13,9,-6
-5,-2,-9
-18,8,-14
-4,9,-4
11,-6,-1
10,-8,22
10,10,46
20,-18,36
-3,-43,57
-3,-37,79
-16,-33,59
-1,-19,65
-37,-14,65
-37,3,58
-39,15,55
-36,9,50
-32,4,47
-31,5,40
-32,7,39
-34,7,36
-30,2,35
-31,-1,35
-28,0,33
-26,-1,30
-27,-1,30
-27,3,28
-22,4,25
-25,4,23
-32,8,26
-37,3,27
-48,5,30
-52,9,31
-50,9,31
-45,10,29
-42,7,26
-40,8,26
-38,5,25
-36,3,24
-35,4,22
-35,4,23
-36,6,22
-35,5,23
-34,5,22
-35,5,23
-36,7,25
-37,9,23
-35,8,23
-35,8,23
-34,7,24
-34,5,24
-32,5,24
-35,7,24
-33,6,24
-33,5,23
-33,5,24
-33,7,24
-33,6,24
-34,5,25
-35,6,25
-35,7,25
-35,7,24
-34,7,25
-34,8,25
-35,6,24
-34,7,24
-34,5,24
-32,5,24
-35,7,24
-33,6,23
-34,5,24
-34,7,24
-35,7,25
-35,6,24
-33,6,25
-35,6,25
-34,7,25
-34,7,24
-34,6,24
-32,7,24
-33,6,24
-34,6,25
-34,8,24
-35,7,25
-33,6,25
-32,7,24
-35,6,24
-33,7,25
-35,7,25
-33,6,24
-34,5,24
-34,7,24
-33,7,25
-34,6,24
-34,6,24
-33,6,24
-35,6,25
-36,5,27
-38,5,27
start
-35,5,29
-35,6,27
-37,6,31
-51,9,39
-78,17,66
-83,7,106
-127,-9,127
-99,6,95
-59,-5,46
-28,-18,23
19,-44,10
92,-31,0
91,31,-43
21,-12,-95
-80,-108,-128
-128,-128,0
30,127,-71
24,127,-40
52,-65,-26
55,-101,25
3,26,18
21,52,24
4,7,32
-16,-23,43
-4,7,38
6,22,37
end
4,-3,44
-6,-10,46
-3,11,42
0,18,41
-1,7,41
4,6,42
4,14,39
3,14,37
4,9,39
1,7,40
3,7,40
2,6,41
0,5,41
0,4,42
1,3,42
2,3,41
2,2,40
3,3,39
4,2,40
6,2,39
6,2,39
6,-1,39
6,-3,39
6,-3,39
4,-3,40
6,-5,40
4,-7,41
4,-6,41
5,-5,40
5,-5,40
6,-6,40
6,-7,40
6,-6,40
5,-6,40
7,-7,40
5,-8,40
4,-8,42
2,-4,41
4,-4,40
4,-4,40
4,-1,39
5,-2,39
5,-4,39
6,-3,39
6,-5,38
8,-6,38
6,-3,39
5,-4,39
7,-6,39
4,-6,40
7,-8,39
6,-9,40
5,-7,40
4,-7,40
4,-7,39
5,-4,39
5,-6,38
7,-7,38
7,-6,38
7,-7,39
6,-8,38
5,-10,38
5,-9,38
5,-8,37
6,-7,37
6,-7,37
6,-8,36
6,-9,34
5,-7,31
0,-6,36
0,-9,38
3,-13,36
6,-11,36
3,-7,35
2,-8,33
7,-9,34
6,-7,35
0,-9,33
0,-16,35
2,-17,34
2,-14,34
-3,-19,30
0,-23,35
1,-14,35
-9,-9,38
-5,-12,42
-4,-12,40
-5,-19,42
-4,-15,40
-8,-10,40
-10,-12,40
-10,-15,38
-5,-10,37
-9,-4,35
-14,-12,37
-10,-13,38
-12,-6,36
-16,-8,34
-18,-11,36
-17,-6,38
-20,-5,36
-23,-11,38
-22,-7,36
-29,1,35
-34,2,33
-24,3,35
-17,-6,37
-18,-12,35
-19,-7,36
-21,-3,35
-23,-6,34
-21,-5,32
-21,0,31
-26,1,31
-26,-1,32
-22,4,30
-26,3,30
-29,1,30
-29,5,28
-30,4,28
-30,1,29
-30,0,28
-33,2,28
-37,4,27
-38,-1,29
-43,1,27
-40,7,27
-34,6,29
-31,0,26
-32,-2,25
-31,2,22
-32,4,20
-30,5,21
-34,2,21
-37,1,22
-37,5,21
-35,1,20
-37,-2,19
-41,0,19
-43,8,19
-44,7,18
-42,2,16
-44,4,15
-43,12,14
-44,12,12
-45,10,12
-44,12,12
-44,13,11
-46,9,11
-45,9,12
-45,11,10
-46,9,10
-45,10,10
-46,11,10
-46,12,9
-44,10,9
-45,10,8
-44,12,9
-45,11,8
-44,11,8
-45,12,7
-44,12,8
-43,10,7
-43,12,7
-43,12,8
-44,12,7
-45,10,8
-45,13,8
-46,13,8
-46,13,8
-45,13,7
-44,13,7
-43,14,6
-44,11,7
-43,12,7
-44,14,7
-44,12,6
-44,12,7
-44,12,8
-43,13,6
-44,12,7
-45,12,8
-44,13,7
-44,13,7
-46,13,7
-46,15,8
-44,14,8
-40,12,8
-40,12,8
-41,14,8
-42,13,7
-43,13,8
-41,15,6
-44,13,8
-45,13,9
-43,15,8
-43,14,8
-41,12,8
-41,11,8
-42,13,8
-42,14,8
-43,13,9
-43,14,8
-42,15,8
-43,15,8
-43,15,8
-42,15,8
-42,15,7
-42,15,8
-42,15,7
-41,15,7
-43,15,8
-43,16,8
-43,15,8
-42,16,8
-43,15,8
-43,16,8
-43,16,8
-43,16,8
-43,14,8
-42,15,8
-42,16,7
-41,16,7
-43,15,7
-42,17,7
-42,16,8
-42,15,7
-42,15,8
-42,16,7
-43,15,8
-43,15,7
-43,15,7
-43,15,7
-44,14,7
-41,16,7
-40,16,7
-42,14,8
-42,17,7
-43,16,6
-43,16,6
-43,17,7
-42,17,6
-42,16,6
-41,16,6
-42,16,6
-42,16,6
-42,18,6
-42,17,6
-43,17,7
-42,18,6
-43,18,6
-42,16,6
-43,15,6
-43,17,6
-42,16,6
-41,17,7
-42,16,6
-43,17,6
-42,17,6
-43,16,7
-42,17,6
-42,18,6
-42,17,6
-42,17,6
-42,17,5
-41,17,6
-42,17,6
-42,16,6
-42,17,6
-43,16,6
-42,17,6
-42,17,7
-42,17,6
-43,17,6
-43,18,7
-43,17,7
-43,16,7
-41,15,7
-42,14,7
-42,15,7
-43,15,7
-45,16,6
-44,17,7
-42,16,8
-41,16,7
-40,15,8
-41,15,8
-42,16,8
-43,16,8
-42,16,7
-42,15,7
-42,16,7
-43,16,7
-42,15,7
-41,15,7
-41,16,7
-43,16,8
-43,15,8
-42,16,8
-42,16,8
-43,16,8
-42,15,7
-42,16,8
-42,16,7
-42,16,7
-41,15,8
-42,16,7
-42,16,7
-42,16,7
-43,16,7
-42,16,7
-43,16,8
-42,16,8
-42,16,7
-42,16,7
-42,15,7
-42,15,7
-42,16,7
-42,15,7
-43,16,7
-43,16,7
-42,16,7
-42,15,8
start
-42,16,7
-44,15,7
-44,15,8
-46,16,9
-44,15,9
-44,13,10
-44,13,12
-45,12,15
-48,11,19
-59,6,34
-85,20,67
-128,81,103
-128,122,93
-128,64,31
-82,-28,31
-18,-45,33
-3,-21,32
96,-38,21
127,-93,-32
85,-20,-128
-128,-128,-128
-93,33,-5
127,127,-128
85,-98,-59
19,-87,10
39,15,8
85,-5,9
end
39,-11,12
17,8,36
0,7,31
-12,-13,32
-12,-14,32
0,-4,25
-3,3,4
2,6,-4
7,22,-5
4,22,-5
4,-5,-3
25,-8,9
16,3,12
4,-9,12
-30,5,22
-67,-8,23
-86,-21,40
-91,-4,47
-106,-11,49
-118,-34,57
-110,-13,59
-124,-10,74
-86,0,45
-51,-6,20
-31,-14,10
-23,-8,3
-31,-8,2
-38,-11,5
-40,-5,8
-43,-5,11
-44,-7,13
-42,-3,13
-39,-5,14
-40,-8,15
-41,-4,16
-45,-3,18
-45,-5,19
-43,-5,18
-42,-3,16
-40,-5,15
-41,-9,15
-40,-9,14
-42,-5,13
-43,-6,14
-42,-6,14
-42,-4,14
-42,-4,15
-41,-5,15
-42,-4,15
-42,-3,15
-43,-4,15
-43,-5,15
-44,-5,15
-43,-4,15
-43,-5,14
-42,-8,15
-40,-5,15
-39,1,14
-42,0,14
-43,-2,15
-44,0,14
-44,0,14
-43,-1,14
-42,-1,13
-42,-1,14
-40,-1,14
-43,-2,15
-41,0,15
-40,-1,14
-42,-2,14
-43,1,14
-43,3,14
-44,2,14
-44,0,15
-43,2,14
-43,1,13
-41,1,12
-41,1,12
-41,2,11
-42,3,12
-43,3,13
-44,1,16
-47,2,16
-47,4,15
-45,5,13
-42,4,12
-40,3,12
-39,3,11
-38,3,10
-43,1,11
-44,1,12
-44,4,13
-44,3,13
-45,1,13
-44,4,12
-44,4,13
-45,2,12
-45,2,12
-44,5,11
-46,5,11
-45,2,12
-43,2,11
-43,1,12
-42,0,13
-43,-1,14
-43,2,13
-44,2,13
-42,1,13
-41,2,13
-40,1,13
-40,1,12
-42,0,13
-43,1,13
-45,3,13
-45,2,13
-44,1,14
-45,3,13
-44,2,14
-43,2,14
-41,4,13
-41,2,12
-42,2,13
-44,4,12
-43,4,12
-42,3,12
-43,2,13
-43,3,12
-42,2,13
-42,3,13
-43,1,14
-45,1,15
-45,3,14
-43,1,13
-43,2,12
-43,1,12
-42,2,12
-43,1,12
-43,2,12
-42,3,12
-44,2,13
-43,4,12
-44,6,12
-44,4,12
-44,4,13
-44,4,11
-44,3,11
-44,2,12
-43,2,12
-43,3,12
-42,3,12
-43,2,12
-43,1,13
-43,3,13
-44,2,12
-44,4,12
-43,3,12
-43,3,13
-43,3,11
-44,3,12
-43,3,12
-42,2,12
-43,2,12
-44,3,13
-44,3,13
-43,4,13
-43,3,12
-42,4,11
-45,2,12
-43,3,12
-44,4,12
-43,2,12
-43,3,12
-43,3,11
-43,3,12
-44,2,13
-44,2,11
-43,3,12
-43,3,12
-43,3,12
-43,4,11
-44,3,11
-43,2,12
-44,3,12
-44,3,11
-43,2,12
-43,3,12
-44,3,12
-43,2,12
-43,3,12
-44,2,12
-43,3,12
-45,3,12
-45,1,12
-46,3,11
-42,3,13
-41,4,11
-40,3,12
-42,2,13
-43,3,13
-45,3,13
-44,2,12
-43,3,13
-43,2,12
-42,2,13
-43,2,13
-43,3,13
-46,2,12
-44,2,13
-44,3,12
-42,4,12
-41,3,12
-42,2,12
-44,2,13
-45,4,13
-43,3,13
-43,2,12
-43,2,12
-43,3,12
-43,3,13
-43,2,12
-43,2,12
-44,4,12
-43,3,12
-43,2,12
-43,2,12
-43,3,12
-44,3,13
-43,2,13
-43,2,13
-43,4,13
-43,2,12
-42,3,12
-42,2,12
-42,2,13
-42,2,12
-45,1,13
-43,3,13
-43,3,12
-45,0,12
-43,3,12
-43,3,12
-43,3,12
-43,2,12
-44,3,12
-43,3,12
-43,2,12
-44,1,11
-44,1,12
-43,2,12
-44,1,12
-44,2,12
-42,3,12
-42,2,12
-42,2,12
-43,2,12
-44,1,12
-42,2,11
-42,1,12
-43,1,12
-44,2,12
-43,2,12
-43,2,12
-45,0,12
-44,2,13
-43,2,12
-42,0,11
-43,-1,11
-45,0,13
-44,3,12
-43,0,13
start
-42,0,11
-43,-1,13
-45,0,13
-44,1,13
-47,-1,13
-55,-1,15
-73,-1,26
-98,-7,61
-128,-5,117
-128,9,126
-128,-50,88
-118,-74,20
-30,-64,-16
-18,-8,0
113,3,-31
127,27,-113
-15,-80,-128
-128,-128,-128
-128,127,46
122,111,-24
68,-10,-98
76,-90,-7
41,-2,-51
-1,82,-51
4,38,-66
12,-21,-43
-17,-39,22
-20,-53,53
6,-53,49
24,-28,68
-16,-38,59
-23,-44,47
-27,9,46
-70,16,36
-54,-11,36
-30,-21,25
-45,-38,22
-64,-20,19
-76,-8,22
-70,-23,22
-101,-18,56
-128,0,53
-65,8,20
end
-34,-12,13
-29,-20,3
-30,-7,-3
-39,-5,1
-46,-10,8
-46,-8,9
-44,-4,9
-43,-4,9
-43,-6,9
-44,-5,10
-47,-4,10
-48,-7,12
-47,-6,12
-46,-4,11
-42,-4,9
-41,-8,8
-41,-7,9
-42,-5,10
-44,-6,9
-45,-7,11
-44,-4,11
-45,-6,10
-43,-6,11
-41,-4,10
-41,-5,11
-44,-6,12
-47,-4,15
-49,-1,16
-46,0,13
-45,0,12
-46,-1,12
-41,0,10
-40,1,9
-43,-1,10
-43,0,9
-45,1,10
-46,1,11
-46,-1,10
-44,-2,10
-43,-2,10
-43,-3,10
-44,-2,11
-44,-3,11
-43,-2,11
-45,-3,12
-43,-2,11
-45,-2,12
-43,-4,11
-42,-3,11
-44,-2,11
-43,-3,11
-44,-3,11
-44,-3,11
-43,-2,11
-42,-3,11
-43,-4,11
-46,-6,12
-46,-4,12
-45,-4,11
-45,-4,9
-45,-5,8
-45,-3,7
-46,-3,7
-46,-2,7
-45,-2,8
-43,-2,7
-45,-2,8
-46,-3,10
-47,-3,10
-44,-1,10
-45,-1,9
-44,-2,9
-44,-2,8
-45,-2,8
-46,-2,8
-47,-5,8
-44,-5,8
-43,-1,8
-43,-2,8
-46,-6,9
-45,-6,9
-45,-3,8
-46,-4,8
-46,-5,9
-45,-3,7
-45,-3,8
-45,-3,8
-46,-3,7
-46,-5,8
-46,-7,8
-44,-1,7
-44,-2,9
-44,-3,8
-46,-5,9
-44,-3,9
-45,-3,9
-45,-4,9
-45,-4,9
-45,-3,8
-45,-3,8
-46,-4,9
-45,-4,8
-45,-3,8
-46,-5,9
-45,-5,9
-44,-3,9
-44,-2,9
-45,-4,9
-45,-5,9
-44,-5,9
-44,-3,8
-45,-4,9
-45,-4,9
-45,-3,9
-46,-4,8
-45,-4,8
-45,-4,8
-45,-5,9
-44,-5,8
-44,-4,9
-45,-4,9
-45,-4,9
-45,-4,9
-45,-4,8
-45,-5,9
-45,-4,8
-45,-4,8
-44,-4,9
-45,-4,9
-45,-4,9
-45,-4,9
-45,-4,9
-45,-4,9
-45,-5,9
-45,-4,8
-45,-4,8
-45,-5,9
-45,-5,9
-45,-4,9
-44,-5,9
-45,-4,8
-46,-5,9
-45,-4,9
-45,-5,9
-44,-4,9
-45,-4,9
-45,-4,8
-44,-6,9
-44,-5,9
-44,-4,8
-45,-5,9
-45,-5,8
-45,-5,8
-45,-5,8
-45,-6,8
-45,-5,9
-45,-5,8
-45,-4,8
-45,-6,8
-44,-6,9
-44,-4,8
-45,-4,8
-45,-5,8
-45,-3,8
-45,-4,7
-45,-5,8
-45,-5,8
-46,-5,8
-45,-5,8
-45,-5,8
-45,-5,8
-45,-5,8
-45,-5,9
-44,-5,8
-45,-4,8
-45,-5,9
-45,-5,8
-45,-5,8
-46,-6,8
-45,-5,8
-45,-5,8
-44,-5,8
-44,-6,8
-46,-5,8
-45,-5,9
-45,-5,9
-44,-5,8
-45,-5,8
-46,-5,8
-45,-5,8
-45,-5,8
-45,-5,8
-45,-6,9
-45,-5,8
-45,-5,8
-45,-5,8
-45,-5,8
-45,-5,8
-45,-5,8
-46,-5,8
-45,-5,8
-45,-6,8
-45,-6,9
-45,-5,8
-45,-5,8
-45,-5,8
-45,-5,8
-45,-5,8
-45,-5,8
-44,-5,8
-45,-6,8
-45,-5,7
-45,-6,8
-45,-6,8
-45,-5,8
-45,-6,8
-45,-5,8
-45,-5,7
-45,-6,8
-45,-5,8
-45,-5,8
-45,-6,9
-45,-5,8
-45,-6,8
-45,-6,8
-45,-5,8
-44,-5,8
-45,-5,8
-45,-5,8
-45,-5,8
-45,-5,8
-45,-6,8
-45,-5,8
-45,-6,8
-45,-6,8
-45,-6,8
-45,-5,8
-45,-6,8
-45,-6,8
-45,-6,8
-45,-5,8
start
-45,-6,9
-45,-6,8
-45,-6,8
-45,-6,8
-45,-6,8
-45,-6,8
-45,-6,8
-45,-5,8
-44,-6,8
-45,-7,8
-45,-5,9
-45,-6,9
-45,-6,8
-46,-7,9
-47,-6,8
-53,-10,8
-77,-17,12
-86,-27,13
-120,-26,30
-128,30,53
-128,-4,72
-128,-47,35
-64,-53,18
-29,-74,13
-21,-21,7
19,-6,3
67,-27,-21
28,1,-86
8,11,-128
-121,-21,-128
-128,62,104
-40,108,110
37,41,-45
46,-18,-93
30,-48,-44
-18,-9,2
4,1,-38
8,1,-46
7,-1,-14
17,-12,-6
25,-21,12
10,-14,37
-11,-32,33
-12,-42,26
-80,-32,29
-127,3,42
-128,12,39
-128,-21,65
-128,2,53
-127,17,67
-62,-16,16
-30,-18,-1
-15,-12,-14
-30,-8,-5
-39,-12,-2
-49,-12,0
-55,2,5
end
-48,-2,4
-48,-4,6
-48,-1,8
-50,-7,10
-50,-7,11
-46,-4,12
-43,-4,11
-40,-4,10
-38,-6,8
-38,-5,7
-45,-6,7
-50,-3,9
-51,2,9
-49,0,8
-44,-4,7
-45,-5,6
-46,-2,6
-46,0,5
-46,-2,6
-45,-3,6
-46,0,6
-47,-1,7
-46,-2,7
-45,1,7
-45,1,7
-45,1,7
-45,3,7
-45,2,6
-45,2,7
-45,2,6
-46,2,7
-47,3,6
-47,2,7
-46,2,6
-46,2,7
-45,0,7
-45,1,7
-46,3,7
-46,5,6
-46,5,5
-46,5,5
-46,7,4
-46,6,4
-46,5,4
-46,4,5
-46,5,4
-46,5,4
-48,4,4
-47,5,4
-47,5,3
-49,4,4
-49,4,5
-47,5,4
-47,2,6
-50,2,7
-47,6,7
-53,2,9
-49,2,13
-42,4,11
-50,3,16
-52,4,17
-49,5,18
-50,3,21
-34,5,24
-25,3,24
-25,-2,23
-28,7,23
-28,12,25
-25,9,24
-19,5,25
-19,5,29
-21,8,30
-20,9,32
-18,10,32
-20,12,35
-20,12,35
-22,13,38
-19,19,34
-16,0,38
-16,7,35
-12,14,32
-11,16,31
-9,11,32
-8,8,33
-7,9,34
-11,13,34
-10,10,38
-7,9,39
