emergency		29 Jul 2014 09:15:25 GMT	209 Brush Creek Blvd, Kansas City, United States	
emergency		29 Jul 2014 09:16:01 GMT	209 Brush Creek Blvd, Kansas City, United States	
thirsty		29 Jul 2014 09:16:03 GMT	209 Brush Creek Blvd, Kansas City, United States	
emergency		29 Jul 2014 09:18:52 GMT	209 Brush Creek Blvd, Kansas City, United States	
emergency		29 Jul 2014 09:18:58 GMT	209 Brush Creek Blvd, Kansas City, United States	
emergency		29 Jul 2014 09:19:03 GMT	209 Brush Creek Blvd, Kansas City, United States	
thirsty		29 Jul 2014 10:36:37 GMT	209 Brush Creek Blvd, Kansas City, United States	
emergency		29 Jul 2014 10:40:38 GMT	209 Brush Creek Blvd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 10:40:39 GMT	209 Brush Creek Blvd, Kansas City, United States	
thirsty		29 Jul 2014 10:43:29 GMT	209 Brush Creek Blvd, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 10:43:29 GMT	209 Brush Creek Blvd, Kansas City, United States	
emergency		29 Jul 2014 10:43:31 GMT	209 Brush Creek Blvd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 10:43:31 GMT	209 Brush Creek Blvd, Kansas City, United States	
exit		29 Jul 2014 10:43:32 GMT	209 Brush Creek Blvd, Kansas City, United States	
`Report Service Called		29 Jul 2014 10:43:33 GMT	209 Brush Creek Blvd, Kansas City, United States	
emergency		29 Jul 2014 10:43:34 GMT	209 Brush Creek Blvd, Kansas City, United States	
thirsty		29 Jul 2014 10:43:35 GMT	209 Brush Creek Blvd, Kansas City, United States	
thirsty		29 Jul 2014 10:47:01 GMT	209 Brush Creek Blvd, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 10:47:01 GMT	209 Brush Creek Blvd, Kansas City, United States	
exit		29 Jul 2014 10:47:05 GMT	209 Brush Creek Blvd, Kansas City, United States	
`Report Service Called		29 Jul 2014 10:47:05 GMT	209 Brush Creek Blvd, Kansas City, United States	
thirsty		29 Jul 2014 10:47:08 GMT	209 Brush Creek Blvd, Kansas City, United States	
emergency		29 Jul 2014 10:53:05 GMT	209 Brush Creek Blvd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 10:53:05 GMT	209 Brush Creek Blvd, Kansas City, United States	
emergency		29 Jul 2014 10:53:08 GMT	209 Brush Creek Blvd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 10:53:08 GMT	209 Brush Creek Blvd, Kansas City, United States	
exit		29 Jul 2014 10:53:11 GMT	209 Brush Creek Blvd, Kansas City, United States	
`Report Service Called		29 Jul 2014 10:53:11 GMT	209 Brush Creek Blvd, Kansas City, United States	
thirsty		29 Jul 2014 10:53:13 GMT	209 Brush Creek Blvd, Kansas City, United States	
thirsty		29 Jul 2014 10:58:33 GMT	209 Brush Creek Blvd, Kansas City, United States	
Hungry Alert Service Called		29 Jul 2014 11:06:31 GMT	205 Brush Creek Blvd, Kansas City, United States	
emergency		29 Jul 2014 17:32:30 GMT	5100 Rockhill Rd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 17:32:30 GMT	5100 Rockhill Rd, Kansas City, United States	
hungry		29 Jul 2014 17:32:32 GMT	5100 Rockhill Rd, Kansas City, United States	
Hungry Alert Service Called		29 Jul 2014 17:32:32 GMT	5100 Rockhill Rd, Kansas City, United States	
hungry		29 Jul 2014 17:32:58 GMT	5100 Rockhill Rd, Kansas City, United States	
Hungry Alert Service Called		29 Jul 2014 17:32:58 GMT	31 E 52nd St, Kansas City, United States	
hungry		29 Jul 2014 17:33:02 GMT	31 E 52nd St, Kansas City, United States	
Hungry Alert Service Called		29 Jul 2014 17:33:02 GMT	31 E 52nd St, Kansas City, United States	
hungry		29 Jul 2014 17:33:07 GMT	31 E 52nd St, Kansas City, United States	
Hungry Alert Service Called		29 Jul 2014 17:33:07 GMT	31 E 52nd St, Kansas City, United States	
emergency		29 Jul 2014 17:33:13 GMT	31 E 52nd St, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 17:33:13 GMT	31 E 52nd St, Kansas City, United States	
hungry		29 Jul 2014 17:33:15 GMT	5100 Rockhill Rd, Kansas City, United States	
Hungry Alert Service Called		29 Jul 2014 17:33:15 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 17:33:18 GMT	5100 Rockhill Rd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 17:33:19 GMT	5100 Rockhill Rd, Kansas City, United States	
hungry		29 Jul 2014 17:33:21 GMT	5100 Rockhill Rd, Kansas City, United States	
Hungry Alert Service Called		29 Jul 2014 17:33:21 GMT	5100 Rockhill Rd, Kansas City, United States	
hungry		29 Jul 2014 17:33:22 GMT	5100 Rockhill Rd, Kansas City, United States	
Hungry Alert Service Called		29 Jul 2014 17:33:23 GMT	5100 Rockhill Rd, Kansas City, United States	
hungry		29 Jul 2014 17:33:26 GMT	5100 Rockhill Rd, Kansas City, United States	
Hungry Alert Service Called		29 Jul 2014 17:33:26 GMT	5100 Rockhill Rd, Kansas City, United States	
hungry		29 Jul 2014 17:33:27 GMT	5100 Rockhill Rd, Kansas City, United States	
Hungry Alert Service Called		29 Jul 2014 17:33:28 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 17:33:29 GMT	5100 Rockhill Rd, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 17:33:29 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 17:33:32 GMT	5100 Rockhill Rd, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 17:33:32 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 17:33:39 GMT	5100 Rockhill Rd, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 17:33:39 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 17:33:46 GMT	5100 Rockhill Rd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 17:33:46 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 17:33:48 GMT	5100 Rockhill Rd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 17:33:48 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 17:33:50 GMT	5100 Rockhill Rd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 17:33:50 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 17:33:52 GMT	5100 Rockhill Rd, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 17:33:52 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 17:33:55 GMT	5100 Rockhill Rd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 17:33:55 GMT	5100 Rockhill Rd, Kansas City, United States	
game		29 Jul 2014 17:34:01 GMT	5100 Rockhill Rd, Kansas City, United States	
`Games Service Called		29 Jul 2014 17:34:01 GMT	5100 Rockhill Rd, Kansas City, United States	
game		29 Jul 2014 17:34:10 GMT	5100 Rockhill Rd, Kansas City, United States	
2048 game starts	29 Jul 2014 17:34:10 GMT	5100 Rockhill Rd, Kansas City, United States	
game		29 Jul 2014 17:34:21 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 17:34:23 GMT	31 E 52nd St, Kansas City, United States	
hungry		29 Jul 2014 17:34:25 GMT	31 E 52nd St, Kansas City, United States	
exit		29 Jul 2014 17:34:29 GMT	31 E 52nd St, Kansas City, United States	
The 2048 Game Ends 	29 Jul 2014 17:34:29 GMT	31 E 52nd St, Kansas City, United States	
exit		29 Jul 2014 17:34:31 GMT	31 E 52nd St, Kansas City, United States	
Games Service End Called		29 Jul 2014 17:34:31 GMT	31 E 52nd St, Kansas City, United States	
emergency		29 Jul 2014 17:34:35 GMT	31 E 52nd St, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 17:34:35 GMT	31 E 52nd St, Kansas City, United States	
thirsty		29 Jul 2014 17:34:37 GMT	31 E 52nd St, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 17:34:37 GMT	31 E 52nd St, Kansas City, United States	
thirsty		29 Jul 2014 17:34:42 GMT	31 E 52nd St, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 17:34:42 GMT	31 E 52nd St, Kansas City, United States	
thirsty		29 Jul 2014 17:34:46 GMT	31 E 52nd St, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 17:34:47 GMT	31 E 52nd St, Kansas City, United States	
thirsty		29 Jul 2014 17:34:48 GMT	31 E 52nd St, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 17:34:48 GMT	31 E 52nd St, Kansas City, United States	
emergency		29 Jul 2014 17:34:50 GMT	31 E 52nd St, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 17:34:50 GMT	31 E 52nd St, Kansas City, United States	
game		29 Jul 2014 17:34:58 GMT	5100 Rockhill Rd, Kansas City, United States	
`Games Service Called		29 Jul 2014 17:34:58 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 17:35:00 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 17:35:02 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 17:35:05 GMT	5100 Rockhill Rd, Kansas City, United States	
hungry		29 Jul 2014 17:36:53 GMT	5100 Rockhill Rd, Kansas City, United States	
hungry		29 Jul 2014 17:46:29 GMT	5100 Rockhill Rd, Kansas City, United States	
Hungry Alert Service Called		29 Jul 2014 17:46:29 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 17:46:50 GMT	5100 Rockhill Rd, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 17:46:51 GMT	5100 Rockhill Rd, Kansas City, United States	
Hungry Alert Service Called		29 Jul 2014 17:47:21 GMT	5100 Rockhill Rd, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 17:47:22 GMT	5100 Rockhill Rd, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 17:47:23 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 17:51:29 GMT	5100 Rockhill Rd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 17:51:29 GMT	5100 Rockhill Rd, Kansas City, United States	
hungry		29 Jul 2014 17:52:12 GMT	5100 Rockhill Rd, Kansas City, United States	
Hungry Alert Service Called		29 Jul 2014 17:52:13 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 17:52:20 GMT	5100 Rockhill Rd, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 17:52:20 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 17:52:27 GMT	5100 Rockhill Rd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 17:52:27 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 17:52:31 GMT	5100 Rockhill Rd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 17:52:31 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 17:52:33 GMT	5100 Rockhill Rd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 17:52:34 GMT	5100 Rockhill Rd, Kansas City, United States	
game		29 Jul 2014 17:52:36 GMT	5100 Rockhill Rd, Kansas City, United States	
`Games Service Called		29 Jul 2014 17:52:37 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 17:52:40 GMT	5100 Rockhill Rd, Kansas City, United States	
The Got2run game starts	29 Jul 2014 17:52:41 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 17:52:44 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 17:52:48 GMT	5100 Rockhill Rd, Kansas City, United States	
exit		29 Jul 2014 17:52:51 GMT	5100 Rockhill Rd, Kansas City, United States	
game		29 Jul 2014 17:52:53 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 17:52:58 GMT	5100 Rockhill Rd, Kansas City, United States	
exit		29 Jul 2014 17:53:00 GMT	5100 Rockhill Rd, Kansas City, United States	
hungry		29 Jul 2014 17:53:03 GMT	5100 Rockhill Rd, Kansas City, United States	
The Got2Run Game Starts 	29 Jul 2014 17:53:03 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 17:53:06 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 17:53:09 GMT	5100 Rockhill Rd, Kansas City, United States	
hungry		29 Jul 2014 17:53:12 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 17:53:18 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 17:53:21 GMT	5100 Rockhill Rd, Kansas City, United States	
exit		29 Jul 2014 18:06:21 GMT	5100 Rockhill Rd, Kansas City, United States	
`Report Service Called		29 Jul 2014 18:06:21 GMT	5100 Rockhill Rd, Kansas City, United States	
exit		29 Jul 2014 18:06:24 GMT	5100 Rockhill Rd, Kansas City, United States	
exit		29 Jul 2014 18:06:56 GMT	5100 Rockhill Rd, Kansas City, United States	
`Report Service Called		29 Jul 2014 18:06:57 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 18:07:00 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 18:09:46 GMT	5100 Rockhill Rd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 18:09:46 GMT	5100 Rockhill Rd, Kansas City, United States	
exit		29 Jul 2014 18:09:49 GMT	5100 Rockhill Rd, Kansas City, United States	
`Report Service Called		29 Jul 2014 18:09:49 GMT	5100 Rockhill Rd, Kansas City, United States	
exit		29 Jul 2014 18:09:53 GMT	5100 Rockhill Rd, Kansas City, United States	
exit		29 Jul 2014 18:09:55 GMT	5100 Rockhill Rd, Kansas City, United States	
`Report Service Called		29 Jul 2014 18:09:56 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 18:09:59 GMT	5100 Rockhill Rd, Kansas City, United States	
hungry		29 Jul 2014 18:10:01 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 18:10:03 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 18:10:04 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 18:10:06 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 18:10:10 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 18:10:13 GMT	5100 Rockhill Rd, Kansas City, United States	
exit		29 Jul 2014 18:10:17 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 18:10:19 GMT	5100 Rockhill Rd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 18:10:20 GMT	5100 Rockhill Rd, Kansas City, United States	
hungry		29 Jul 2014 18:13:30 GMT	5100 Rockhill Rd, Kansas City, United States	
Hungry Alert Service Called		29 Jul 2014 18:13:31 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 18:13:33 GMT	5100 Rockhill Rd, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 18:13:34 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 18:13:37 GMT	5100 Rockhill Rd, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 18:13:37 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 18:13:39 GMT	5100 Rockhill Rd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 18:13:39 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 18:13:41 GMT	5100 Rockhill Rd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 18:13:42 GMT	5100 Rockhill Rd, Kansas City, United States	
exit		29 Jul 2014 18:13:45 GMT	5100 Rockhill Rd, Kansas City, United States	
`Report Service Called		29 Jul 2014 18:13:45 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 18:17:23 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 18:17:32 GMT	5100 Rockhill Rd, Kansas City, United States	
exit		29 Jul 2014 18:17:35 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 18:17:38 GMT	5100 Rockhill Rd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 18:17:39 GMT	5100 Rockhill Rd, Kansas City, United States	
hungry		29 Jul 2014 18:22:00 GMT	5100 Rockhill Rd, Kansas City, United States	
Hungry Alert Service Called		29 Jul 2014 18:22:01 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 18:22:06 GMT	5100 Rockhill Rd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 18:22:06 GMT	5100 Rockhill Rd, Kansas City, United States	
exit		29 Jul 2014 18:22:09 GMT	5100 Rockhill Rd, Kansas City, United States	
`Report Service Called		29 Jul 2014 18:22:10 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 18:22:19 GMT	5100 Rockhill Rd, Kansas City, United States	
hungry		29 Jul 2014 18:22:27 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 18:22:32 GMT	5100 Rockhill Rd, Kansas City, United States	
exit		29 Jul 2014 18:22:35 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 18:22:38 GMT	5100 Rockhill Rd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 18:22:38 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 18:22:40 GMT	5100 Rockhill Rd, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 18:22:40 GMT	5100 Rockhill Rd, Kansas City, United States	
game		29 Jul 2014 18:22:43 GMT	5100 Rockhill Rd, Kansas City, United States	
`Games Service Called		29 Jul 2014 18:22:44 GMT	5100 Rockhill Rd, Kansas City, United States	
game		29 Jul 2014 18:22:47 GMT	5100 Rockhill Rd, Kansas City, United States	
2048 game starts	29 Jul 2014 18:22:47 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 18:22:50 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 18:22:54 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 18:22:58 GMT	5100 Rockhill Rd, Kansas City, United States	
exit		29 Jul 2014 18:23:00 GMT	5100 Rockhill Rd, Kansas City, United States	
The 2048 Game Ends 	29 Jul 2014 18:23:00 GMT	5100 Rockhill Rd, Kansas City, United States	
exit		29 Jul 2014 18:23:05 GMT	5100 Rockhill Rd, Kansas City, United States	
Games Service End Called		29 Jul 2014 18:23:06 GMT	5100 Rockhill Rd, Kansas City, United States	
exit		29 Jul 2014 18:23:08 GMT	5100 Rockhill Rd, Kansas City, United States	
`Report Service Called		29 Jul 2014 18:23:09 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 19:04:40 GMT	5100 Rockhill Rd, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 19:04:40 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 19:04:49 GMT	5100 Holmes St, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 19:04:50 GMT	5100 Holmes St, Kansas City, United States	
hungry		29 Jul 2014 19:04:52 GMT	5100 Holmes St, Kansas City, United States	
Hungry Alert Service Called		29 Jul 2014 19:04:52 GMT	5100 Holmes St, Kansas City, United States	
thirsty		29 Jul 2014 19:04:55 GMT	5100 Rockhill Rd, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 19:04:56 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 19:05:00 GMT	5100 Rockhill Rd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 19:05:00 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 19:05:09 GMT	5100 Rockhill Rd, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 19:05:09 GMT	5100 Rockhill Rd, Kansas City, United States	
thirsty		29 Jul 2014 19:05:12 GMT	5100 Rockhill Rd, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 19:05:12 GMT	5100 Rockhill Rd, Kansas City, United States	
emergency		29 Jul 2014 19:05:18 GMT	5100 Holmes St, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 19:05:19 GMT	5100 Holmes St, Kansas City, United States	
game		29 Jul 2014 19:05:21 GMT	5100 Holmes St, Kansas City, United States	
`Games Service Called		29 Jul 2014 19:05:21 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:05:24 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:05:28 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:05:29 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:05:32 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:05:36 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:05:40 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:05:45 GMT	5100 Holmes St, Kansas City, United States	
hungry		29 Jul 2014 19:26:35 GMT	5100 Holmes St, Kansas City, United States	
Hungry Alert Service Called		29 Jul 2014 19:26:35 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:26:41 GMT	5100 Holmes St, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 19:26:41 GMT	5100 Holmes St, Kansas City, United States	
thirsty		29 Jul 2014 19:26:43 GMT	5100 Holmes St, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 19:26:43 GMT	5100 Holmes St, Kansas City, United States	
thirsty		29 Jul 2014 19:26:46 GMT	5100 Holmes St, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 19:26:47 GMT	5100 Holmes St, Kansas City, United States	
game		29 Jul 2014 19:26:51 GMT	5100 Holmes St, Kansas City, United States	
`Games Service Called		29 Jul 2014 19:26:51 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:26:59 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:27:02 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:27:05 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:27:09 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:27:14 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:27:17 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:27:22 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:27:24 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:27:28 GMT	5100 Holmes St, Kansas City, United States	
thirsty		29 Jul 2014 19:27:31 GMT	5100 Holmes St, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 19:27:32 GMT	5100 Holmes St, Kansas City, United States	
hungry		29 Jul 2014 19:28:43 GMT	5100 Holmes St, Kansas City, United States	
Hungry Alert Service Called		29 Jul 2014 19:28:43 GMT	5100 Holmes St, Kansas City, United States	
thirsty		29 Jul 2014 19:28:45 GMT	5100 Holmes St, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 19:28:45 GMT	5100 Holmes St, Kansas City, United States	
game		29 Jul 2014 19:28:47 GMT	5100 Holmes St, Kansas City, United States	
`Games Service Called		29 Jul 2014 19:28:47 GMT	5100 Holmes St, Kansas City, United States	
game		29 Jul 2014 19:28:51 GMT	5100 Holmes St, Kansas City, United States	
2048 game starts	29 Jul 2014 19:28:51 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:28:59 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:29:00 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:29:02 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:29:07 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:29:10 GMT	5100 Holmes St, Kansas City, United States	
thirsty		29 Jul 2014 19:29:11 GMT	5100 Holmes St, Kansas City, United States	
The Got2run game starts	29 Jul 2014 19:29:12 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:29:24 GMT	5100 Holmes St, Kansas City, United States	
thirsty		29 Jul 2014 19:29:28 GMT	5100 Holmes St, Kansas City, United States	
The Got2run game starts	29 Jul 2014 19:29:28 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:29:30 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:29:32 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:29:34 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:29:39 GMT	5100 Holmes St, Kansas City, United States	
thirsty		29 Jul 2014 19:29:42 GMT	5100 Holmes St, Kansas City, United States	
The Got2run game starts	29 Jul 2014 19:29:42 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:29:45 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:29:49 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:29:52 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:29:54 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:30:09 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:30:12 GMT	5100 Holmes St, Kansas City, United States	
thirsty		29 Jul 2014 19:30:30 GMT	5100 Holmes St, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 19:30:30 GMT	5100 Holmes St, Kansas City, United States	
thirsty		29 Jul 2014 19:30:32 GMT	5100 Holmes St, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 19:30:32 GMT	5100 Holmes St, Kansas City, United States	
thirsty		29 Jul 2014 19:30:35 GMT	5100 Holmes St, Kansas City, United States	
Thirsty Alert Service Called		29 Jul 2014 19:30:35 GMT	5100 Holmes St, Kansas City, United States	
exit		29 Jul 2014 19:31:26 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:31:33 GMT	5100 Holmes St, Kansas City, United States	
hungry		29 Jul 2014 19:32:07 GMT	5100 Holmes St, Kansas City, United States	
hungry		29 Jul 2014 19:33:31 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:33:36 GMT	5100 Holmes St, Kansas City, United States	
thirsty		29 Jul 2014 19:33:39 GMT	5100 Holmes St, Kansas City, United States	
exit		29 Jul 2014 19:33:40 GMT	5100 Holmes St, Kansas City, United States	
exit		29 Jul 2014 19:33:42 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:33:48 GMT	5100 Holmes St, Kansas City, United States	
exit		29 Jul 2014 19:33:50 GMT	5100 Holmes St, Kansas City, United States	
exit		29 Jul 2014 19:33:53 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:35:10 GMT	5100 Holmes St, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 19:35:10 GMT	5100 Holmes St, Kansas City, United States	
emergency		29 Jul 2014 19:35:12 GMT	5100 Holmes St, Kansas City, United States	
Emergency Alert Service Called		29 Jul 2014 19:35:12 GMT	5100 Holmes St, Kansas City, United States	
thirsty		29 Jul 2014 19:35:15 GMT	5100 Holmes St, Kansas City, United States	
